symbol,close,high,low,sma50,sma200,atr14,adv20_dollar,vol_ratio20,prox_52w_high_pct,r5,r20,r60,sector,revenue_growth,eps_growth,revenue_ttm,gross_margin,gross_margin_trend,fcf_ttm,fcf_margin,fcf_yield,net_debt,net_debt_to_ebitda,ps_ratio,ev_to_ebitda,inst_percent,inst_trending_up,dilution_rate,market_rel_strength,sector_rel_strength
IBKR,74.93,76.709,73.8,68.2977,61.8809875,2.9094857142857142,402891779.50400007,1.00741387979572,4.911167512690343,-0.0072866984631689835,0.04694704485119483,0.04621614074280922,Financial Services,,0.2989690721649485,9904000000.0,0.908284023668639,0.020467725636293954,15980000000.0,1.6134894991922455,0.125455031144713,-4224000000.0,-1.7101214574898786,12.86109839095315,51.56935970202429,0.88185996,True,,0.02857984687345083,-0.0011791765186764738
IBM,294.31,312.975,283.85,302.5856,278.31080000000003,11.11555714285713,1510179264.6185002,2.284820320054366,9.415204678362565,0.0015313414551145765,-0.0022375156795607642,-0.040616748704240924,Technology,,4.249999999999999,65402000000.0,0.5731431020758068,-0.005087228723485104,11854000000.0,0.18124827986911715,0.043089486523136836,55000000000.0,3.278102201764737,4.206322574110883,19.674687175880326,0.64262,True,,-0.05825304257359931,-0.03904328983258179
ICE,163.07,171.2,158.83,163.768,169.61275,4.2352285714285705,616958245.1825,2.497786650314983,13.879059941906522,-0.058921975992613174,-0.015396691220867065,0.11531359004172081,Financial Services,,0.17355371900826444,12528000000.0,0.5683405387429331,0.019684887103377013,4092000000.0,0.32662835249042144,0.04383735946704149,18659000000.0,3.0734639768239673,7.450913021711367,18.449026050940923,0.94605005,True,,0.09767729617236243,0.06791827278023513
IDA,133.99,134.515,131.28,128.9992,124.58425000000001,2.5225000000000017,63636654.6865,1.2602405815421813,2.926899949286381,-0.0012671437090040483,0.06434188577329425,0.04304841974155371,Utilities,,0.06603773584905645,1805885000.0,0.2783681688427339,0.12461164678613249,-410162000.0,-0.22712520453960247,-0.05664032161064024,3332025000.0,5.6971909379861385,4.009956124559427,18.0789467572024,1.0398101,True,,0.025412125872195324,0.04784654611398239
IDXX,632.56,650.72,629.27,702.3818000000001,612.7645749999999,18.453221428571428,351524419.597,1.2441175907982656,17.847216810826264,-0.08951421374595181,-0.07280535889655992,-0.12170061509837415,Healthcare,,0.2977099236641221,4167411000.0,0.6182861806360435,0.0021036125485305313,940223000.0,0.22561321645501248,0.018578628724056006,904797000.0,0.6024027127578389,12.143695845694126,34.29643455347398,0.94999003,True,,-0.13933690896773254,-0.17308207588883054
IEX,201.61,203.25,197.1,183.2162,174.62720000000002,4.257499999999999,152301997.6785,2.5628988118894824,8.815015829941196,0.034693353861945164,0.11509955752212386,0.19813395138765078,Industrials,,0.049382716049382616,3421300000.0,0.44452031410037557,0.0006356936662004209,584100000.0,0.17072457837664046,0.03848163224587328,1335900000.0,1.4564980375054515,4.436521228772689,18.00541875272569,1.04895,True,,0.1804976575182924,0.07724081456096722
IFF,70.38,71.32,69.36,68.2174,69.4585,1.737949999999999,117079914.07699999,1.1253520194624675,19.251950435979808,-0.03865592132222373,0.051075268817204256,0.09968749999999993,Basic Materials,,1.8888888888888888,11072000000.0,0.36488492947290274,0.0014304858067343829,332000000.0,0.029985549132947976,0.018406113133029783,6069000000.0,3.4704790087679727,1.629108161849711,13.784981403676401,0.97550005,True,,0.08205120613064154,-0.15208558257920946
ILMN,135.43,143.058,135.02,137.6748,106.026675,5.662285714285711,308262372.15,1.1234204914588823,12.922991853609288,-0.10954040370833051,-0.04174626760065103,0.10609278013721024,Healthcare,,-0.16239316239316237,4288000000.0,0.6761992619926199,0.018932694404513173,1000000000.0,0.2332089552238806,0.048040916927049974,1526000000.0,1.3076263207471426,4.854381850746269,19.14446285411686,1.05651,True,,0.08845648626785185,0.054711319346753856
INCY,100.92,104.41,100.72,101.82719999999999,83.77957500000001,3.476850000000002,204437700.775,0.7942819410921816,10.12556772642266,-0.0246448245868367,-0.008547008547008628,-0.04522232734153264,Healthcare,,1.068627450980392,4813105000.0,0.9275245611209535,-0.0026644418142806048,1172041000.0,0.24351037428022035,0.059155489450951344,-2413739000.0,-1.822680160803206,4.116445938328792,14.961251072643195,1.05687,True,,-0.06285862121089103,-0.09660378813198903
INGM,21.15,21.63,21.01,21.5332,20.5658,0.6317714285714288,8675202.67,1.4144649364682294,14.75211608222491,0.005706134094151105,-0.01719330855018597,-0.046008119079837706,Technology,,0.2849813218786426,51023224000.0,0.06899904036535144,0.0012586636752032476,-464456000.0,-0.009102835210883578,-0.09341832688482934,3469281000.0,3.135951348410964,0.09744164249597399,7.63004720543326,1.0164601,True,,-0.0636444129491961,-0.04443466020817857
INGR,120.41,121.87,113.52,111.851,124.02024999999999,2.348557142857146,71133688.5605,2.8106900733843436,15.072647764141632,0.029233267800666818,0.09057150620414811,0.11801299907149487,Consumer Defensive,,0.8251748251748252,7262000000.0,0.2505506607929515,-0.005018045793992121,546000000.0,0.07518589920132195,0.07065198199710067,883000000.0,0.7013502423459765,1.0641725408978242,6.83957152840939,0.96089995,True,,0.10037670520213648,0.03162602390051321
INSM,157.16,158.98,152.73,180.175,135.156,6.455135714285719,447709687.4115,0.9066444304436072,26.129259694477085,-0.03369404820462363,-0.10296803652968034,-0.15903253424657537,Healthcare,,-0.3257575757575757,447022000.0,0.7937010861165362,0.0406974891478612,-906141000.0,-2.0270613079445754,-0.027034411089917415,241517000.0,,74.9807828697469,,1.05301,True,,-0.17666882811593376,-0.21041399503703176
INTC,49.25,51.49,48.43,41.5822,30.10665,3.6630499999999993,7035152353.946501,0.8208949991614275,9.798534798534801,0.1211017527885272,0.25095250190500384,0.2832204273058885,Technology,,0.368421052631579,52853000000.0,0.3614889571449466,0.019332768459049132,-4949000000.0,-0.0936370688513424,-0.020116860466268194,32320000000.0,2.5583788620071437,4.65465617800314,22.03218114351774,0.60826,True,,0.2655841334365301,0.2847938861775476
INTU,434.09,469.99,427.255,619.4635,679.280575,24.66740714285714,1729799243.7114997,2.365135424840457,46.652328868133225,-0.20408874220755413,-0.31514262274391025,-0.33760090336166515,Technology,,-0.04790419161676638,19433000000.0,0.7727155727155727,-0.019357254350303776,6353000000.0,0.3269181289558998,0.05256901665502214,3355000000.0,0.573896668925971,6.2188366790510985,21.246262481094494,0.91163003,True,,-0.35523719723102354,-0.33602744449000604
INVH,26.18,26.61,25.58,27.161199999999997,30.2008,0.5930285714285716,217014599.43699998,1.1772034606816084,26.869465627531493,-0.02203959656331711,-0.04696032034947217,-0.07751937984496127,Real Estate,,-0.04347826086956525,2703176000.0,0.5697113777780362,-0.02237406460119218,974707000.0,0.3605784455026236,0.06073364766399404,8074914000.0,5.4608677367562075,5.937045762466077,16.314334275978638,1.0339199,True,,-0.09515567371431966,-0.07941026668754748
IONS,84.59,85.4456,83.0,80.2193,57.08389999999999,2.3736071428571415,195470146.76675,0.6031113732845927,1.8107951247823588,0.029827124421718976,0.07716796128867953,0.13269951794322443,Healthcare,,-0.21212121212121213,966956000.0,0.9850815791320772,-0.0024238907855832492,-309484000.0,-0.3200600647806105,-0.02258774185860139,1151150000.0,,14.169635317429128,,1.09234,True,,0.11506322407386604,0.08131805715276805
IP,42.06,42.975,40.71,40.1084,45.14160000000001,1.7604285714285715,330967833.67800003,1.3448707652171388,26.915725456125102,-0.0033175355450236754,0.03800592300098704,0.15803964757709266,Consumer Cyclical,,-17.833333333333332,23470000000.0,0.31099324975891995,0.02829481714786819,-277000000.0,-0.011802300809544098,-0.012472256945786025,9417000000.0,3.064432214814078,0.9462842900724329,10.291667083197753,1.05378,True,,0.14040335370773427,0.09809599600623048
IPGP,98.92,102.06,95.245,80.3032,76.34515,3.981428571428572,37138793.377,1.6690117805834868,3.0766215951401144,0.09147081540328816,0.2871828236824985,0.11208544125913433,Technology,,0.0,963643000.0,0.394769370633832,0.01043066287133293,36246000.0,0.037613514548437546,0.008678777839285803,-328663000.0,-3.545753678850386,4.333964441188282,45.05668769688862,0.71156,True,,0.09444914738977594,0.11365890013079347
IQV,203.77,233.48,201.55,230.1002,191.2014,7.985521428571431,331748930.046,3.4659459528575245,17.51705154931287,-0.15462163956189834,-0.13137814911121526,-0.03022082619455546,Healthcare,,-0.2024793388429752,15904000000.0,0.3348780487804878,-0.003954551032551434,2211000000.0,0.13902162977867202,0.06371384658144495,13376000000.0,4.57142837144811,2.1819688692152917,16.431316060420897,1.00513,True,,-0.04785712006391385,-0.08160228698501185
IR,93.72,94.02,88.9,82.6326,81.0244,2.730714285714285,300339067.15349996,1.875181299185254,0.40382571732199307,0.08635678683203896,0.14000729838219206,0.19540816326530597,Industrials,,0.0701754385964913,7458300000.0,0.43744245524296677,8.267416057916588e-06,1249500000.0,0.1675314750010056,0.033544300198041464,3675700000.0,1.8649855698815456,4.994335073676307,20.764599900790095,1.06135,True,,0.17777186939594758,0.07451502643862241
IRDM,19.62,20.406045,19.16,18.2996,22.309,1.1434175,47212087.665,0.9529699759253791,43.047895500725694,-0.07452830188679238,0.0839779005524861,0.09181969949916535,Communication Services,,0.0937499999999999,871710000.0,0.720523497917906,0.010139932425789033,305208000.0,0.35012561517018276,0.14659681437909902,1721310000.0,3.8692253052563435,2.388357595989492,8.54912244420867,0.9197,True,,0.07418340562980696,0.10024896459019764
